place_id,review_text,rating,time,relative_time_description,language
ChIJVVX5Ili8cEgRB7-JYzrBLAY,"DO NOT COME TO THIS SALON!!!!!!!!!
Went yesterday to get my nails done. Did gel so that I spend money on something that would actually stay properly for longer that normal nail polish. Started peeling off today!
Bad bad quality!!!!
Went today to ask for my money back because I paid for a service that I didn’t completely get. Said they could fix it but not give the money. Of course I didn’t want it fixed! why would I waste time fixing it to probably come back the next day again because of the bad quality?!!!!!!!!!
Service is not great, quality of nail polish isn’t either. Just look for somewhere else.",1,1632930536,4 years ago,en
ChIJVVX5Ili8cEgRB7-JYzrBLAY,"Overall I am happy with my gel manicure, but there were a couple of issues

Pros: extensive range of colours, friendly and polite staff, offered a drink, good value and location

Cons:
- booking through treatwell I selected nail art, but was told I'd have to pay more when I got to the salon. When I mentioned the nail art they didnt seem confident or show me any ideas of what they could do, so I chose to just have different colours on each nail.
- the equipment looks pretty ancient and unclean, especially the buffers and files which were super worn out and unhygienic. There was a lot of nail dust in the air (which could be prevented if they had good ventilation at the tables), so there is some debris stuck to my nails (see the middle one). Not hugely obvious but its preventable.

Overall I am satisfied - I would consider going again given the good price and location.",3,1568305178,6 years ago,en
ChIJt0B9xZ67cEgRQGc547uIMjQ,Best clothes shop people good i haven't long time,5,1712015874,a year ago,en
ChIJt0B9xZ67cEgRQGc547uIMjQ,"Lovely staff varied items under one roof, highly recommend a visit.",5,1557532659,6 years ago,en
ChIJc6eto1W8cEgRO-gB5Yc908o,"Beautiful Lady who does a fantastic job, booked last minute today and 1st time at Chelash. Lovely relaxing atmosphere, great experience, my lashes look lovely! Thank you so much, lots of love, Bevleen xx",5,1576784603,6 years ago,en
ChIJc6eto1W8cEgRO-gB5Yc908o,"Lashes were done very well. Look very pretty and neat!  Polite, professional technician. Would recommend to others.",5,1633512825,4 years ago,en
ChIJc6eto1W8cEgRO-gB5Yc908o,Wonderful service. Lovely lady,5,1497624165,8 years ago,en
ChIJc6eto1W8cEgRO-gB5Yc908o,Very good service and clean environment,5,1645805854,3 years ago,en
ChIJc6eto1W8cEgRO-gB5Yc908o,"The best lash technician, perfect and attentive, and the lashes last so long!",5,1723670600,a year ago,en-US
ChIJq6rVfKC7cEgREAywW0YR9lM,"This place is brilliant for long term hair removal. Laser hair removal has been a game-changer for me. After several sessions, I've noticed a significant reduction in hair growth, especially in stubborn areas. The process itself is relatively quick and relatively painless, with just a mild sensation of heat. Plus, the long-term results are worth it. Overall, I highly recommend Laser Boutique for hair removal for anyone looking for a more permanent solution to unwanted hair. They offer a personalised packages to suit your needs and discuss everything with you beforehand. Moreover, they take care and time when dealing with older individuals who require a little more patience when getting the treatment done. Overall, their very good at what they do and the service they offer.",5,1712233928,a year ago,en
ChIJq6rVfKC7cEgREAywW0YR9lM,"Absolutely amazing! I have had 5 sessions of laser (full face and neck) and have seen a significant reduction in hair. My problem area was mainly my chin and the hair is now literally non existent. So happy with my results so far!

The setting itself is always exceptionally clean, you can really tell they keep on top of cleanliness. They girls are great, they make you feel welcome and are really easy-going and professional (which is exactly what you need when you go with your insecurities). Could not recommend this place enough!",5,1709764432,a year ago,en
ChIJq6rVfKC7cEgREAywW0YR9lM,"They are honestly so great! The two sisters are lovely, so easy to talk to. Lovely people, lovely atmosphere. My sessions have been amazing you can really see the difference it makes. You pretty much see instant results which only gets better from there. I also appreciate how clean the store always is as well. They do a great job, the price matches the quality.",5,1709678863,a year ago,en
ChIJq6rVfKC7cEgREAywW0YR9lM,"The staff at laser Beautique are very friendly,I have been coming to them since 2022 I’ve had 11 sessions and I’m very happy with the results. My hair growth has reduced a lot ma sha Allah. I used to do waxing every 2 weeks and it use to cost so much money and waste alot of my time . I feel so relaxed that I don’t have to keep going to the salon. With laser I booked appointments after every 6 to 8 weeks and my hair growth is much lesser and less darker.thank u to the team :)",5,1704372912,2 years ago,en
ChIJq6rVfKC7cEgREAywW0YR9lM,"I have been going to laser Beautique for the past few years for laser hair removal. They have definitely helped reduce my hair growth on my face and I would highly recommend them to anyone! I don’t see myself going to another laser company as the staff at laser beautique are lovely and make you feel comfortable during each session, and provide amazing results!",5,1705151177,2 years ago,en
ChIJf4oRENm8cEgRwRziRp0D0lc,"Worst experience of my life, full body wax took 3 and half hours, was left bruised and sore, the therapist faffed about and went over my bikini on the same spot a dozen times. I was left with only half done as the wax had dried up and wasn't budging. To top it up I put myself through this torture whilst being pregnant and paying for it at the end (which I shouldn't have). I had tears in my eyes but the owner of the place didn't care the slightest. This is a business no doubt all they care about is making money. Hopefully this review will prevent someone else going through the same experience.",1,1501804820,8 years ago,en
ChIJf4oRENm8cEgRwRziRp0D0lc,"Brilliant customer service, competitive prices and brilliant haircuts. Would highly recommend v lounge and have no criticism",5,1438871455,10 years ago,en
ChIJf4oRENm8cEgRwRziRp0D0lc,"I think a trainee cut my hair, she was too nervous and I was not satisfied with my hair cut. Wish I went somewhere else.",2,1526826425,7 years ago,en
ChIJf4oRENm8cEgRwRziRp0D0lc,Said that it opens at 10 and stayed here till 11 and no one opened up or even answered my calls.,1,1507543804,8 years ago,en
ChIJf4oRENm8cEgRwRziRp0D0lc,Good salon,3,1520165894,7 years ago,en
ChIJReB3oOOVdkgRZ7x6WNX4Shw,Good,1,1566129871,6 years ago,en
ChIJ2_G0h4m7cEgRc8BbvmeHr-g,"I fully recommend!!!!! Absolutely amazing, brilliant service by Farrah and Sammy, treated me like a little sister, I came in heartbroken due to negligence from another salon. They took me in and completely transformed me from the horrendous ginger colour to a beautiful blonde barbie, asked me if I wanted food, spent the whole day doing my hair and even curled it. All for a very reasonable cost. Thank you so much, will be back soon.
Alhamdulillah 🦋",5,1760122465,3 months ago,en
ChIJ2_G0h4m7cEgRc8BbvmeHr-g,"I was more than satisfied with my haircut. Tahira is an excellent hairdresser, and the services are definitely worth the money! Surely a great all-female salon in Birmingham!",5,1765120903,2 months ago,en
ChIJ2_G0h4m7cEgRc8BbvmeHr-g,"I had my hair highlighted at Cute Hair & Beauty Salon and I couldn’t be happier with the whole experience! From the moment I walked in, I felt so welcomed and looked after.

Farah did an amazing job!!
she gave me the exact colour I wanted and was so gentle and caring throughout. I also felt such positive, genuine energy from both Farah and Sam.

They’re incredibly trustworthy, friendly, and professional.

Thank you both so much! honestly so grateful thank you!
can’t wait to come back x",5,1754340354,6 months ago,en
ChIJ2_G0h4m7cEgRc8BbvmeHr-g,"I went to cute hair & beauty salon today and had a wonderful experience. I went to get my roots color done, Sam was absolutely amazing, love my color my hair looks so healthy shiny and glossy now thanks so much Sam,  amazing service and amazing results, I definitely reccomend",5,1762114446,3 months ago,en
ChIJ2_G0h4m7cEgRc8BbvmeHr-g,Highly recommend this place. Been here a few times and had hair cut by different team members and they all take their time to ensure your hair is cut as you want it and take pride in their work. They don't rush you in and out to get it over with just to take your money like some places.,5,1718733522,a year ago,en
ChIJqYsCho-8cEgR3KuJoW1G2kw,"The haircut at this salon was budget-friendly and decent, but it was just alright overall. While the pricing was affordable, the quality of the haircut was average. If you're looking for a basic, no-frills haircut at an affordable price, this salon could still be a suitable choice for you. However, if you have specific preferences or are looking for more skilled styling, you might want to consider other options.",4,1712527137,a year ago,en
ChIJqYsCho-8cEgR3KuJoW1G2kw,"The beauty salon (downstairs) is fantastic! The staff are always welcoming, and I’m consistently happy with how my eyebrows turn out. Varsha is an exceptional beautician who always keeps me coming back.",5,1723455312,a year ago,en
ChIJqYsCho-8cEgR3KuJoW1G2kw,"Hands down, Omar is the best barber in town! Their skill with the scissors is unparalleled, crafting a haircut that perfectly matches my style every single time. Not only are they masters of their craft, but their friendly demeanor and professionalism create an atmosphere that keeps me coming back for more. Whether it's a classic cut or something more adventurous, Omar consistently delivers exceptional results. If you're searching for a barber who combines talent with top-notch service, look no further than Omar!",5,1715102611,a year ago,en
ChIJqYsCho-8cEgR3KuJoW1G2kw,"Went in this afternoon after chatting to the guy outside for a bit. Was pleased that they didn't charge me extra despite my very long hair, which is something every other place I've been to has done.

I showed the barber the kind of cut I was after and he was very happy to cut and shape my hair as I had asked along with a shave for good measure. They were both also very friendly and chatty!

On a random side note, they also made me a pretty good cup of tea while I waited!

Very pleased, will be coming again!",5,1630936198,4 years ago,en
ChIJqYsCho-8cEgR3KuJoW1G2kw,"My experience at The hair salon downstairs still haunts me till this day, I had my hair cut on Nov 18 2023, till this day, my hair still hasn’t grow out properly like how it used to be, the lady who cut my hair was pregnant at the time so I didn’t wanna cause too much of scene, but little does she know how I feel over the past months, any woman would understand how hair matters and the fact she cut my hair in bowl hair, jelly fish way cutting just makes me feel bizarre how is she qualified, till this day I have to get extensions monthly to cover how ugly the layers are! I’m writing this comment almost a year later to warn you guys, like how can you do that to any woman’s hair! The next day I got called in to refund me 20 pound out of the 30 I paid, lol I was too nice, im literally writing this comment with tears, please be careful who cut your hair",1,1724807228,a year ago,en
ChIJe_AQMqq8cEgRGcxb__7ltEI,"Awful costumer service and poor quality braids. I went to buy extensions from next door and when I arrived back I saw the young lady dry brushing my daughter’s 3C/4a hair. My daughter was in visible pain  . When I asked her not to dry brush her hair (I explained her hair needs water! ) she kissed her teeth and my daughter later told me she didn’t bother to untangle at all , just went straight to shampoo. The braids looked HORRIBLE , when I asked to redo some of the braid and as it was extremely thick and did not look good she kissed her teeth. Started talking in her language to the other lady’s . Which obviously told her to redo as it was sooo bad ! Even after Pictures speak for themselves. Contacted the owner and waited a week to see if she would reply to me . Radio Silence . Would not recommend at all !!",1,1765733515,a month ago,en
ChIJe_AQMqq8cEgRGcxb__7ltEI,"Very poor service, booked 2 weeks in advance.
I booked for 11am, she had a client waiting from 10 am, walked into the salon at 10.50am. She has no professional skills at all, told me if I was not willing to wait then she would cancel my appointment. (I was flying out the next day), then proceeded to do the other ladies hair. She then rushed my hair, left way to much hair out for the leave out for my sew in, did large cainrows, pull my hair way to tight, did a bogus job of a sew in, then left me to straighen my hair myself, the hair didn't even last 2 weeks. I would advise you ladies to say far away from this woman as she literally played in my hair and face, was late and rude. She made me late for my nail and waxing appointment, and didn't even apologise",1,1768293798,3 weeks ago,en
ChIJe_AQMqq8cEgRGcxb__7ltEI,"I was quoted £55 over the phone for a weave with closure, but ended up being charged £68. This included around £3 for parting the closure and an additional £10 because one of my tracks was cut into pieces.

I don’t mind paying extra where necessary, however I do not agree with the amount I was charged especially when the end of the tracks were pocking out and I had to then part the closure myself again because the lady was parting it on the side and saying it was in the middle.

I requested parting in the middle but the closure was placed more towards the right. This resulted in less hair on one side, making my roots visible at times, and I constantly have to cover it.

Additionally, the closure was not tightened properly, so after a few days it shifted backwards. It’s been 5days now.

I arrived at 4pm and left around 8pm, 4 hours for weave and closure is a lot.
Hope with this review there could be some improvement.",2,1766061523,a month ago,en
ChIJe_AQMqq8cEgRGcxb__7ltEI,"Great barbers located locally around the perry bar, Aston and Handsworth area, this shop specialises in hairdressing and styling for all occasions. The staff members are always kind and polite. The quality of the service is excellent, and their are also items that can be bought from the saloon itself, such as wigs hair extensions etc,",5,1719095420,a year ago,en
ChIJe_AQMqq8cEgRGcxb__7ltEI,Customer service was terrible. The hairdresser pulled on my hair hard and asked why I was crying. Her attitude was disgusting. She was screaming and laughing down my ear the entire time with her friends. Defo not returning,1,1765307208,a month ago,en
ChIJKSrY0g28cEgRQ_-9oTNAJiE,Fantastic service always! My sister and I have been coming here for years now to have our eyebrows threaded. Joti is so skilled and always leaves our eyebrows looking absolutely flawless. We both moved out of the area and still travel back for her eyebrow services. Clients for life. I highly recommend!,5,1724059991,a year ago,en
ChIJKSrY0g28cEgRQ_-9oTNAJiE,"IF YOU WANT NICE THICK EYEBROWS, this is where you need to come!
I would give Jo 10 stars if I could. She's amazing. When I first came, I had literally no eyebrows due to them falling out/being thinned down too much by other ladies.
However, she assured me she would bring them back. Gave me the best advice on what to do at home and set new goals upon every visit. Always so patient and calm. Now, 6 months later, I have nice, long, beautiful eyebrows 😀 A very happy customer. Most importantly, Jo responds to text messages within an hour. she's always there when my eyebrows need some TLC.
Thank you for your amazing service ❤️",5,1700670391,2 years ago,en
ChIJKSrY0g28cEgRQ_-9oTNAJiE,"First time in this salon today for an eyebrow wax and threading, and I only have the most positive feedback to give!

Jasbir was able to fit me in for an appointment very last minute, which I appreciated with my otherwise hectic working schedule. She made me feel very welcome and cared for in her studio. I felt little to no pain with the treatment she carried out on me, and she also took the time to give me advice at home on how to reach my eyebrow goals.

I very much look forward to making this studio my go to, and will recommend to my other friends too!

Will be back again very soon and may even try some of the other treatments I.e. A well needed facial.

Thanks Jasbir! 😊",5,1708451071,a year ago,en
ChIJKSrY0g28cEgRQ_-9oTNAJiE,"Excellent service. You have to book an appointment. The owner always responds back quickly.
Once you’ve booked an appointment you get excellent service.
My eyebrows were not the best as I had been to loads of different threaders and they were all doing something different each time.
She threaded my eyebrows and told me that I needed to grow them out as the length wasn’t even.
Grew them back and now they look fab. I always get compliments on them.
Also had some body waxing done.
Private room and she made me very comfortable.
Highly recommended her.",5,1679169653,2 years ago,en
ChIJKSrY0g28cEgRQ_-9oTNAJiE,I came upon this salon for a last minute appointment and I am absolutely happy with her service. The staff is very warm and welcoming. Very well done. I barely felt much pain. Good job with the waxing and threading.  Highly recommended 👌 I will come back again for my next appointment for sure.,5,1692112697,2 years ago,en
ChIJgwt_xQe7cEgRx4gr-ws4CZo,"We had a great experience! We were able to come on such a short notice. We called and were able to have our henna done 30 minutes later. Definitely recommend, will come again! 😀",5,1711201491,a year ago,en
ChIJgwt_xQe7cEgRx4gr-ws4CZo,"Gave a couple of inspo designs, for henna, that I really liked and she did a lovely job of making them her own. So pleased with the results.",5,1754931082,5 months ago,en
ChIJgwt_xQe7cEgRx4gr-ws4CZo,"Second time going, will sure go again. Love the hospitality and henna designs
Always recommend",5,1759605158,4 months ago,en
ChIJgwt_xQe7cEgRx4gr-ws4CZo,"Maryum booked me in last minute and was brilliant! Super friendly, calm atmosphere, she is very friendly and fun to talk to and the henna design was perfect as requested!",5,1739396382,11 months ago,en
ChIJgwt_xQe7cEgRx4gr-ws4CZo,"Absolutely wonderful family, welcoming at a moments notice. Me and my partner both had Henna's done and WOW what a beautiful tattoo we both had. Couldn't be anymore happier it really made my day. Thank you Beth and Dean x",5,1725487594,a year ago,en
ChIJQ6vsyo27cEgRhRYVQJ0nWiQ,"so I paid for 6 session of laser, it seems like it was IPL not laser which I am very annoyed about. Also, it is very very hard to get into contact with the lady to book an appointment. at first I had to make a fuss to get an appointment, now after lockdown my messages and call are being ignored. I have a few sessions left and want to use them.]
I bought the package of groupon.
After I managed to get my first appointment months ago pre covid, she was lovely and always replied to my texts/calls, but now I haven't heard from her since and no replies to my messages",2,1607099728,5 years ago,en
ChIJQ6vsyo27cEgRhRYVQJ0nWiQ,"Unprofessional and advertised 'laser' is actually IPL. This place is tiny, and the treatment room has mouldy wall paper and a damp smell. There is no heating other then a plug in heater so it is quite cold. The lady in charge isn't professional as she cancels booked in sessions last minute, messes up her diary and then blanks calls and texts to rearrange. She also talks about her clients in front of other clients in a derogatory way. The laser she uses is a very old IPL machine, so not a laser at all and not worth wasting money on. She once didn't have any gel for the IPL so had to cancel the session and another time she didn't have any of the paper roll for the treatment bed. There are much better and professional places to spend money on and ones that don't advertise an IPL machine as a laser machine.",1,1567082806,6 years ago,en
ChIJQ6vsyo27cEgRhRYVQJ0nWiQ,"I wish I had read the review for this place sooner!! Took me a whole month to book an appointment after I paid.. came for my appointment today at 5 and still no sign of her at 6:15.. calls being blanked and then phones off. Honestly have never had a worse experience ever.. what a waste of time, money and the journey",1,1569518492,6 years ago,en
ChIJQ6vsyo27cEgRhRYVQJ0nWiQ,Excellent service .,5,1652084940,3 years ago,en
ChIJNWphQ0ujcEgRmDMv62ZOebY,"Absolutely brilliant! I didn't know they was even in one stop market and after so many places refused to do my brows as a male, the lady (whose name i forgot to ask) waxed and threaded my brows and did a fantastic job! This is now my new place to go!",5,1768426007,3 weeks ago,en
ChIJNWphQ0ujcEgRmDMv62ZOebY,Absolutely fantastic 👍👍went yesterday to have nails infilled and painted there for the first time and am more than happy. Took her time making sure the shape and size were exactly what I wanted. No rushing like I've experienced in other places. Friendly relaxed atmosphere even good music played!! Am so glad to have found a nail salon I will be returning to everytime they need doing and also will be going for eyelashes too. Thankyou to owner. FIVE STARS   ⭐️⭐️⭐️⭐️⭐️😊,5,1655883211,3 years ago,en
ChIJNWphQ0ujcEgRmDMv62ZOebY,"Samantha is a brilliant professional and a patient, caring, relaxed and calming soul. When she gives a manicure, the whole experience is wonderful. She is thorough and my fingernails were manicured to perfection. Great attention to detail was taken. My hands were exfoliated,  scrubbed, massaged and oiled with such care. I felt valued and respected.  I am very much looking forward to my next manicure and pedicure appointment.
Thank you very much Samantha 😊",5,1661235386,3 years ago,en
ChIJNWphQ0ujcEgRmDMv62ZOebY,I went here a few months ago and I was more than happy with my nails and how strong they were! My nails lasted two weeks and it wasn't until the 14th day that they started to come off! The woman who did my nails was extremely friendly and I am returning to get my nails done again for my holiday! The only let down is the choice of colours available!,4,1506697653,8 years ago,en
ChIJNWphQ0ujcEgRmDMv62ZOebY,"This place is actually situated in the market area of One Stop Shopping Mall. Very nice, warm and friendly set up. I had my most enjoyable nail experience here and went away with a fabulous set of acrylics. They also do a range of beauty treatments. If you want your nails done by a professional, this is the spot!",5,1561970945,6 years ago,en
ChIJw4UlajC8cEgRjwr6HUbWtws,Had an amazing couples facial and massage; both the girls were super friendly and ensured my husband and I were comfortable and relaxed. The hour went by so quickly and it was honestly the best facial and massage we’ve both had. It was well worth the money and we will be booking again.,5,1739731243,11 months ago,en
ChIJw4UlajC8cEgRjwr6HUbWtws,One of the best massages I’ve had in Birmingham. Susie was brilliant from start to finish and the room was exceptionally clean and snug warm. She’s very calming and will help with any aches and pains you have. Highly recommended.,5,1732797219,a year ago,en
ChIJw4UlajC8cEgRjwr6HUbWtws,I have just received a full body hot oil massage with a scalp massage from Susie. I can honestly say it was the best massage I have ever had. I rarely leave google reviews but I could not let this go without shouting about it. I will definitely be rebooking. Thank you Susie.,5,1741446661,11 months ago,en
ChIJw4UlajC8cEgRjwr6HUbWtws,"Had the Korean facial massage with relaxing hot oil back and arm massage done. Never had a massage done before so didn't know what to expect. Highly recommend for the experience: back, neck & arms feel light and face is glowing. Would come back for further treatments. Very relaxing and almost fell asleep. 1 hour goes fast. Tae was very assuring and made me feel safe. Hope to visit again soon",5,1732487333,a year ago,en
ChIJw4UlajC8cEgRjwr6HUbWtws,"I recently had a Thai massage at Amara Thai Therapy in Birmingham and I was very impressed. The therapist, Susie, was very professional and knowledgeable, and she tailored the massage to my specific needs. She used a combination of traditional Thai massage techniques and aromatherapy to help me relax and release tension. I felt much better after the massage, and I would definitely recommend it to others.
The massage room is very clean and relaxing.
Overall, I had a very positive experience at Amara Thai Therapy and I would definitely recommend it to others.",5,1694532896,2 years ago,en
ChIJgTmisIi8cEgRslNkLluWWUc,"Emma was amazing during my HydraFacial treatment. She took great care of my skin and explained everything clearly before the treatment, as well as what to follow afterwards. She is very kind, friendly, and caring. I would definitely give her 5 stars ⭐⭐⭐⭐⭐. She is hardworking, and my skin looked amazing after just the first treatment. I’m so happy with the results!",5,1768420087,3 weeks ago,en
ChIJgTmisIi8cEgRslNkLluWWUc,"I recently had the pleasure of being treated by Larissa, a highly skilled laser practitioner, and I am absolutely thrilled with the results. Larissa's expertise and professionalism were evident from our very first consultation.

She took the time to thoroughly explain the procedure, answer all of my questions, and ensure I felt comfortable and informed every step of the way. Her precision and attention to detail during the treatment were impressive, and she clearly has a deep understanding of the latest laser technologies and techniques.

The results exceeded my expectations, and I couldn't be happier. Larissa's dedication to her clients and her craft is truly exceptional. I highly recommend her to anyone seeking laser treatments. She is a standout practitioner in her field.",5,1721077730,a year ago,en
ChIJgTmisIi8cEgRslNkLluWWUc,"When i was finished the treatment I was happy to go from there. The lady (very good looking without any good experience) refused to attend me even though I had an appointment for today.
Even my face looks a little bit much better is not the result that I expected.
For the money that I was paying for hydrafacial I go in another place 3 times for much better procedures.
Thank you for taking my money and my time for nothing, very dissatisfied, disappointed and deceived. I was there because one of my colleagues recommend me this place but I do not recommended for anyone.",1,1720559310,a year ago,en
ChIJgTmisIi8cEgRslNkLluWWUc,The level of professionalism in skin is wonderful. I had my appointment today and before the lady treated the area she massaged my face and wiped off the sun cream. After the treatment she also massaged in some sun Cream which made me want to go sleep. I am very happy with the service here and would highly recommend Birmingham central clinic.,5,1719224970,a year ago,en
ChIJgTmisIi8cEgRslNkLluWWUc,"I completed the latter 3 of my 6 full body laser top-up sessions at this clinic and it was a positive experience and I am very satisfied with the customer care and experience received by all staff. In particular, I would like to praise Eva for her awesome full body laser services. She made me feel very comfortable, at ease and worked through the steps of laser strength increase and was kind enough to show patience where I got a slight tan on my arms, rescheduling this appointment for a later date. Eva has great bedside manner, her conversations are polite and courteous. I would highly recommend Eva as the clinician / practitioner for full-body,",5,1694348620,2 years ago,en
ChIJ62Vzcia9cEgR_Zxj6aIO8Yw,"Absolutely outstanding beauty salon! From start to finish, everything was handled with utmost profession. Appointments are always on time, Rekha is incredibly reliable, kind, and you can truly tell she cares about her clients. The service is consistent, high-quality, and delivered with skilled professionalism and she knows exactly what she’s doing. I always leave feeling confident and well taken care of. Highly recommended for anyone looking for a trustworthy and professional beauty salon!",5,1766494828,a month ago,en
ChIJ62Vzcia9cEgR_Zxj6aIO8Yw,"I have been going to Rekha for eyebrow services for many years. She has always been professional, polite and listens to your needs carefully. Wonderful service always and cannot fault on anything :)",5,1766502092,a month ago,en
ChIJ62Vzcia9cEgR_Zxj6aIO8Yw,She let her husband walk in while I was without clothes. Once while telling me to turn over when waxing she smacked me on the backside. I told my mother about this who told her and she did it again; touched my backside again when it was not necessary. A bit touchy for some reason. I asked her just to remove the spare outside hair from my eyebrows and without asking me she did clean cut look instead. She handles hair roughly while doing haircut wash and blow dry. Safe to say I’m not coming here again.,1,1763856716,2 months ago,en
ChIJ62Vzcia9cEgR_Zxj6aIO8Yw,"Been going to Rekha over 7 years she is brilliant really friendly and caring. All I do is sit on the seat and rekha knows what to do, I don't trust anybody else with my eyebrows.Place is nice and clean. Rekha does a really nice facial, takes her time. Even though Soho Rd is s distance from my home I don't mind travelling.",5,1559291467,6 years ago,en
ChIJ62Vzcia9cEgR_Zxj6aIO8Yw,"Reet is an amazing lady, love her work! She is very professional and makes me feel comfortable. Amazing at her job! I would recommend coming to reet for eyebrow threading and other beauty services!",5,1567981680,6 years ago,en
ChIJlS0l7ou8cEgR9Y0CDL7MXcs,"Kuldip is amazing! Me and my mom go there for our facials and she’s the absolute best! Our skin feels so subtle and soft afterwards, and she creates such a calming and relaxing environment. Highly recommend!",5,1768860852,2 weeks ago,en
ChIJlS0l7ou8cEgR9Y0CDL7MXcs,"I’m so glad I came across serenity. Meeting kuldip was like meeting an old friend, it honestly didn’t feel like we had just met for the first time. I shared my previous waxing experiences and what I was nervous about and she really listened and assured me. She talked me through the process, and why she was doing what she was doing. Throughout the entire process kuldip asked me how I was feeling and if i was okay. She did areas of my body that are generally quite painful with minimal discomfort, to the point I didn’t even realise she’d finished. She was so professional, and polite and it was like talking to a big sister. Kal on front desk was a gem and gave me some great cooking tips and people to follow, and let’s not forget the beautiful fluffy fur baby they have!! He was just so adorable! Can’t wait to visit again and see you all. I couldn’t recommend serenity enough, from customer service through to client delivery it’s all there.",5,1764973810,2 months ago,en
ChIJlS0l7ou8cEgR9Y0CDL7MXcs,"I tried Serenity after seeing all the glowing reviews, and they were absolutely spot on! I only wish I’d discovered this wonderful family-run salon sooner. Kuldip is so lovely, she instantly made me feel at ease and did an incredible job!!",5,1754857946,5 months ago,en
ChIJlS0l7ou8cEgR9Y0CDL7MXcs,"Ive been coming here for almost 20 years that kul, kal and even blue are part of my family lol. Kul is amazing at everything thing she does with great attention to detail and information. Kal is alway lovely, smiling and talkative giving great advice at the front desk. Do book in for there services i promise you it will be worth it.",5,1757337760,5 months ago,en
ChIJlS0l7ou8cEgR9Y0CDL7MXcs,I had a mini pedicure and gel nails for my sisters wedding. Kuldip immediately made me feel welcome and spent time going through different colours with me and advising on what suits my skin tone. She took a lot of time and care over my treatments and was friendly and warm. The salon manager was also welcoming and friendly and Blue the dog is 😍 It's so lovely to visit a family run salon in Birmingham.,5,1725544898,a year ago,en
ChIJP6oI5BC9cEgRRy2KV6F2Vy4,"My skin has gone from rumbly tumbly to smooth and glowing in only 2 months. These ladies know the business and communicate on the level with good advice on what treatments are available and which treatment will be best based on individual circumstances. I note a few negative comments on this place and having being a customer for many years, i can highly recommend this salon as they are the best. Love the banter with the staff and great owner. See you soon.",5,1610056708,5 years ago,en
ChIJP6oI5BC9cEgRRy2KV6F2Vy4,"Friendly staff,  always welcoming New faces no discriminating. Its not just the beauty treatments and excerise sessions why I attend. On Wednesdays the owner also host a coffee morning we have different discussions and reasoning as well as a good laugh. 👍😊",5,1583062865,5 years ago,en
ChIJP6oI5BC9cEgRRy2KV6F2Vy4,"I visited hair and beauty in Dudley Road Birmingham…. Iam so impressed with the service and got a complete makeover by Valentina ❤️❤️❤️she’s amazing 🤩 worth every penny I spent on my hair colouring.., Iam so obsessed with my new hair ….thank you Valentina for the makeover xxx this is gonna be my go to place henceforth thank you very much",5,1682108858,2 years ago,en
ChIJP6oI5BC9cEgRRy2KV6F2Vy4,"Excellent service, a lot of beauty treatments available even SHR Laser! The staff that work at time 2 Tone are polite and helpful. They are a range of beauty treatments , also have a brilliant hairdresser .",5,1600625160,5 years ago,en
ChIJP6oI5BC9cEgRRy2KV6F2Vy4,"I had a very good experience at time2tone,  the staff were friendly,
the beauty therapies guided me what type of facial I require for my skin, will definitely  come back and recommend it to friends and family.5 stars.",5,1609861182,5 years ago,en
ChIJ328hh1a8cEgRpcastiipkNE,"Absolutely amazing experience with Christina Mytikiotis at sk:n Birmingham Edgbaston!

From the moment I walked in, I felt welcomed into a calm, clean, and beautifully professional environment. The clinic has such a relaxing atmosphere that instantly puts you at ease.

Christina is truly exceptional — kind, caring, highly knowledgeable, and incredibly professional. She took the time to explain everything in detail, made me feel comfortable throughout the treatments, and showed genuine care for my skin and results. I am currently doing laser hair removal and Hydrafacial, and I am beyond happy with the experience and the results so far.

Her attention to detail, gentle approach, and confidence made me feel I was in the best possible hands. Everything was done with such care and precision — I couldn’t ask for more.

I genuinely look forward to every visit, and I highly recommend Christina to anyone looking for top-quality treatments with outstanding service. She is amazing at what she does — a true professional and a wonderful person!

Thank you, Christina, for such an amazing experience 🌟💙",5,1769718605,a week ago,en
